HIP,RAdeg,DEdeg,Vmag,Plx,abs_mag,dist (pc),x,y,z
14632,47.26201363,49.61350009,4.05,94.93,3.9370174043671744,10.534077741493727,4.632072959023237,5.01305663731685,8.023712178111374
33142,103.51517922,60.87417353,11.01,94.02,10.876101234261167,10.636034886194428,-1.2098495414512849,5.033511005500119,9.291139281320898
109119,331.54925776,10.09132575,10.2,93.81,10.061245679812975,10.659844366272257,9.227429021403164,-4.9998184260553735,1.867793156264955
79755,244.18123674,67.23863768,8.61,93.79,8.470782679297468,10.66211749653481,-1.7965912250270513,-3.713323597103047,9.83179725906038
54532,167.38273459,-24.59755801,10.44,93.56,10.295451065685576,10.688328345446775,-9.483713803855556,2.122861986985932,-4.448931589814649
115332,350.40740164,17.29374687,11.7,93.5,11.554058054362589,10.695187165775401,10.068908248973306,-1.7016904424073231,3.179365474893337
86400,264.82092067,3.5554775999999997,6.53,93.36,6.3808042151865685,10.71122536418166,-0.9650299316393892,-10.646963395885882,0.6642563360591084
79762,244.19184900000002,67.25602668,10.69,93.14,10.535681167983563,10.73652566029633,-1.80712834335224,-3.7368677446858483,9.901671064198256
83591,256.26637934,-5.0637419,7.7,92.98,7.541947709235343,10.755001075500102,-2.5433601430912027,-10.406739965109864,-0.94927899751789
14101,45.46502827,-16.59263281,10.4,92.97,10.241714154794726,10.756157900397975,7.229644047843458,7.347962501118714,-3.0715837611773904
29316,92.72819625,10.32031841,10.41,92.77,10.247037782987363,10.77934677158564,-0.5047747638061307,10.59293389946089,1.9311319637897704
62687,192.68160072,-0.76716459,8.49,92.75,8.326569591435419,10.781671159029644,-10.517710409575516,-2.366719600144017,-0.1443573900174029
117712,358.1021708,75.54448646,6.36,92.68,6.194930125589693,10.789814415192057,2.6919647877716586,-0.08919956517184638,10.448227798687057
81693,250.32282132,31.60188695,2.81,92.63,2.643758320256889,10.795638562020947,-3.096058344833881,-8.657820003326986,5.657065270718495
84123,257.96906084,-1.85097191,11.45,92.58,11.28258588223396,10.801468999783962,-2.2502818218180964,-10.558704575475268,-0.3488867488550508
10644,34.26007346,34.22482985,4.84,92.2,4.663654605268146,10.845986984815617,7.411855627434063,5.048460327509077,6.1002359097358445
37217,114.66947798,-21.22342385,11.68,92.15,11.502476697775464,10.85187194791101,-4.222185641939598,9.192585960801962,-3.928439452521025
16536,53.23380442,-44.70227047,11.47,92.05,11.290118964200168,10.863661053775122,4.621760970391953,6.185640645961575,-7.641747628841198
57757,177.67202553,1.76537705,3.59,91.74,3.40279367897982,10.900370612600824,-10.886204844626882,0.4425589846652777,0.33580517858700176
66459,204.36891163,35.71790527,9.06,91.72,8.872320230289509,10.902747492368077,-8.063311905655146,-3.652406417747045,6.364969077227206
10138,32.60000721,-50.82531507,6.12,91.63,5.930188432825062,10.913456291607552,5.807770980503018,3.7142255264943067,-8.460369566702957
82257,252.10618044,59.05701864,12.24,91.13,12.038306851367473,10.973334796444638,-1.7336258088157668,-5.369389023350215,9.41160345668031
57050,175.43788953,42.7521914,11.86,90.66,11.647078573613346,11.030222810500767,-8.073792983495219,0.6442285058554484,7.48763325365219
21556,69.4250027,-11.03840438,10.34,90.23,10.1167547868383,11.082788429568877,3.8228005854825935,10.18388750239966,-2.121987369587226
8768,28.20266288,-22.43485464,8.89,90.17,8.665310348375161,11.090163025396473,9.033834526069617,4.844440154080399,-4.23236922763091
57632,177.26615977,14.57233687,2.14,90.16,1.9150695151902521,11.091393078970716,-10.722374124239114,0.5120014746834478,2.790617863844676
88972,272.40688326,38.45891534,6.38,90.11,6.153864948448588,11.097547442015312,0.3649417622954525,-8.68231628981316,6.90215622697417
3093,9.84206107,21.251373899999997,5.88,90.03,5.651936250722576,11.107408641563921,10.199740634366748,1.7695131767459975,4.0259956333382885
93101,284.50104782,5.91108971,9.22,90.02,8.991695043012303,11.108642523883569,2.7667887185756754,-10.697571101072958,1.1440242338715878
78072,239.11247598,15.66473327,3.85,89.92,3.6192814911249296,11.12099644128114,-5.496969011968297,-9.189306213511355,3.002756207681477
42808,130.82606643,-38.88320766,6.58,89.78,6.345898005328171,11.138338159946532,-5.668393578858073,6.560860398533747,-6.991924057899459
70975,217.75585171,-12.29512776,11.92,89.76,11.685414219560432,11.14081996434937,-8.606205135936651,-6.665042017695964,-2.3724075405735956
83599,256.30965695,-5.09148544,10.08,89.7,9.843962215220461,11.148272017837234,-2.6280996421743947,-10.78880034720716,-0.9893676377354208
48331,147.77783557,-43.50163788,7.67,89.67,7.433235848794718,11.152001784320278,-6.843321227665311,4.313167377908942,-7.676762699381173
22738,73.37945078,-55.86048727,10.73,89.47,10.488387186716505,11.176930814798258,1.7941659087309176,6.0105352872715185,-9.250849511866383
47080,143.91678098,35.81076694,5.4,89.45,5.15790172451696,11.179429849077694,-7.326802083494738,5.339509693862052,6.541197077668552
95071,290.14566329,-7.6662911,12.28,89.08,12.028901041810002,11.225864391558149,3.831720380172003,-10.444867055264831,-1.4975655123136191
64797,199.21111349,17.01781641,6.49,89.07,6.2386572615785365,11.22712473335578,-10.13769731659366,-3.5325247073560937,3.2858320236094767
12777,41.04869991,49.22866639,4.1,89.03,3.8476818668807127,11.232168931820734,5.531759544397771,4.816946162755833,8.506367316371598
8051,25.83510906,4.32351508,10.93,88.86,10.67353154452426,11.253657438667565,10.100051857776217,4.8901934274630054,0.8483905109715988
69673,213.91811403,19.18726997,-0.05,88.85,-0.3067128392933977,11.254924029262801,-8.820912124339195,-5.931455784966472,3.6990074979852063
67927,208.67131750000001,18.39858742,2.68,88.17,2.406604203961376,11.341726210729272,-9.44241565505884,-5.1634295021822885,3.5797396291122414
91699,280.49684034,31.83046912,11.27,88.14,10.995865230869503,11.3455865668255,1.7561094092814669,-9.478035450995428,5.983749516619008
47513,145.29481658,13.20991003,10.38,88.06,10.103893405617537,11.355893708834875,-9.088569929640624,6.294440703760456,2.5950404211170306
26335,84.12913389,11.32800602,8.78,87.9,8.49994437536886,11.37656427758816,1.141001850579832,11.09642662234504,2.234646673185884
75187,230.47033932,20.97744191,10.66,87.79,10.377225245125151,11.390818999886088,-6.769481424624809,-8.203381576389043,4.077917292195418
67164,206.46209637,-17.96688325,11.81,87.73,11.525740646792814,11.398609369656901,-9.70675318935351,-4.831593556779146,-3.516097522125308
116745,354.90462518,-72.72036398,7.09,87.72,6.805493115027428,11.399908800729591,3.3727964207102183,-0.3007396268906646,-10.885390238581897
29052,91.93273415,-25.74436845,11.87,87.64,11.583511844443338,11.41031492469192,-0.3466288079842958,10.2718908521331,-4.95614703897967
36626,112.99117733,36.21991515,10.52,87.61,10.23276840167105,11.414222120762467,-3.5967346967063643,8.477004947774526,6.744505412483412
97241,296.45614527,32.38665088,10.61,87.57,10.321776748538383,11.419435879867539,4.296156378761322,-8.633298569724582,6.1165931685560055
63510,195.19563143,12.37576387,9.76,87.5,9.470040265111567,11.428571428571418,-10.772708034217631,-2.9259980048318264,2.449396289533821
109555,332.87454924,18.42575716,10.25,87.42,9.958054010768171,11.439029970258524,9.658923672078267,-4.948136202864811,3.615597913946931
48659,148.84970832,-27.26093136,12.04,87.26,11.744076043254006,11.460004584001839,-8.718289894557595,5.269651488125673,-5.249180847855497
20917,67.25069146,21.92227514,8.3,87.17,8.001835229928329,11.471836641046224,4.115383985314092,9.81440900518034,4.2829926980215625
36627,112.98964545,36.23045504,11.82,87.15,11.52133695723006,11.474469305794608,-3.615004152062695,8.520697094866529,6.781807417475459
36834,113.61695099,62.94175585,10.4,87.01,10.097845843279508,11.492931846914148,-2.0944776307518005,4.790206418914834,10.23496792160488
428,1.29233645,45.78693438,9.95,86.98,9.647097016646589,11.496895838123695,8.015074633289716,0.1808148893904704,8.24041858835074
13389,43.08699952,-63.68135287,11.36,86.91,11.055348749617119,11.506155793349444,3.725642811186445,3.48480959659594,-10.31345280978958
11964,38.59383064,-43.79563863,8.89,86.87,8.584349107564933,11.511453896627145,6.4943024494092905,5.1831887283538425,-7.966941766828375
23708,76.44753216,-57.55412256,8.98,86.76,8.671597716710778,11.526048870447216,1.4490748385006644,6.01157406323163,-9.726816640537773
47650,145.72030897,70.04005591,11.19,86.69,10.879845014757263,11.53535586572845,-3.253750771175853,2.2178686988915457,10.842444341685383
72848,223.35016578,19.15227142,6.0,86.69,5.689845014757265,11.535355865728455,-7.923901616467807,-7.4802167878817,3.784517793303072
92871,283.86398515,8.40267585,10.1,86.27,9.779298990189401,11.59151501101194,2.7477181992014055,-11.133018732231553,1.6938591606369862
23693,76.37787652,-57.47298928,4.71,85.83,4.378195562624625,11.650937900500992,1.4754401929701753,6.088451546582433,-9.823349121517396
53985,165.65938435,21.96726447,9.57,85.76,9.236423861743477,11.660447761194026,-10.476916814246216,2.678443423058168,4.36190289763266
73470,225.23074748,45.42530804,9.15,85.48,8.80932256746016,11.698642957416933,-5.782312563451406,-5.829075396933358,8.33336597543508
47620,145.64995255,70.03453903,10.56,85.14,10.21066822920559,11.74536058256988,-3.3110884005009087,2.2629119503184225,11.03944827986257
473,1.41782275,45.81245496,8.2,85.1,7.8496478004229395,11.750881316098702,8.1879653224493,0.2026580978739848,8.426112109316572
77257,236.61144121,7.35323973,4.42,85.08,4.069137406153457,11.75364362952515,-6.415000096098408,-9.733086878353813,1.504304542089605
109176,331.75197729,25.3450461,3.77,85.06,3.418626891890024,11.756407241946855,9.359469664903896,-5.028608214599196,5.0325478889236335
69454,213.30206876,-56.74249371,10.2,85.02,9.84760550315552,11.761938367442953,-5.3910634465023515,-3.541545433034816,-9.835501259268028
21000,67.55216585,5.29852669,9.83,84.76,9.470954740193786,11.798017932987252,4.4857306473748535,10.857461218397832,1.089487768301159
98679,300.64511032,-50.0517812,8.69,84.75,8.3306985343756,11.799410029498516,3.8618053067557514,-6.518237990458344,-9.045723316390397
98681,300.64939243,-50.04937722,9.92,84.75,9.5606985343756,11.799410029498516,3.862485926032644,-6.518275861907247,-9.045405425049076
107556,326.75952199,-16.12656595,2.85,84.58,2.486338404054409,11.823126034523526,9.499482302222518,-6.225876423971433,-3.283992687480569
61941,190.41667557,-1.44952231,2.74,84.53,2.375054344878257,11.830119484206786,-11.63142272744784,-2.138265016782483,-0.2992575212473437
69972,214.77231374,-59.37706815,6.66,84.5,6.294283544748462,11.834319526627214,-4.951742451942766,-3.438003261320948,-10.18388427482778
108569,329.89032084,-59.752509200000006,9.74,84.26,9.368107273954145,11.868027533823874,5.171675273859787,-2.9990826575098195,-10.25228538516036
11048,35.56023207,47.87992925,9.4,83.93,9.019586115565527,11.914690813773381,6.500733357363407,4.64724665437116,8.837614018371395
54646,167.76988214,30.446496399999997,8.31,83.85,7.927515334710523,11.926058437686345,-10.048145850651931,2.1780154309083017,6.043333815524452
3937,12.63797991,24.81682158,12.01,83.2,11.610616631453619,12.019230769230766,10.644995125219836,2.386848276793139,5.04469447753173
9291,29.84648007,58.52160775,12.21,83.2,11.81061663145362,12.019230769230766,5.443707558621543,3.1235079852604364,10.250446534968344
84099,257.89412267,38.44286912,11.54,83.13,11.13878890250947,12.029351617947793,-1.9759146810830868,-9.21220790853604,7.479056556224825
84794,259.97645029,26.49999989,11.26,83.01,10.855652069303071,12.04674135646307,-1.8764721802562288,-10.616484159844061,5.375229627655197
15371,49.54640411,-62.50793537,5.24,82.79,4.829889412964542,12.078753472641619,3.6177987080105765,4.242851516256744,-10.714757532122078
80686,247.11583852,-70.08467012,4.9,82.61,4.485163110811968,12.105072025178547,-1.6034497101882137,-3.798826339096412,-11.381152674797265
102186,310.57793029,-52.69667207,8.83,82.57,8.414111422979559,12.110936175366351,4.774305709438007,-5.574622339243891,-9.633502260934387
22627,73.02350646,6.47729317,11.94,82.52,11.522796096505573,12.118274357731455,3.5156996208201496,11.516231504401345,1.3670557861516457
15330,49.43528798,-62.57689893,5.53,82.51,5.1125329355757785,12.119743061447098,3.6299073253770042,4.240368187802918,-10.757844687321827
104432,317.32082857,-13.29765532,10.87,82.33,10.447790577057603,12.14624073849143,8.690029729294466,-8.013081560967183,-2.7937557657488514
41926,128.21774079,-31.50270424,6.38,82.15,5.953037838855404,12.172854534388307,-6.420840238142604,8.154235887220613,-6.3607888856014005
26779,85.33472092,53.48233045,6.21,81.69,5.770844480298135,12.241400416207616,0.5924812915528189,7.260363665080078,9.838087696288992
77952,238.78670013,-63.42974973,2.83,81.24,2.378849573663845,12.309207287050715,-2.8532689520264083,-4.70883986680316,-11.009190135145717
49969,153.01828324,-2.68327061,10.64,81.23,10.188582266171725,12.310722639418929,-10.958688639760377,5.5793266592613735,-0.5763238939554169
35191,109.08250709,27.14297445,10.83,81.05,10.37376509592267,12.338062924120909,-3.5894501609082594,10.375957757298183,5.6287782760281395
84790,259.96871107,41.71582141,11.37,80.98,10.911888862161973,12.348728081007652,-1.6056048330754278,-9.076849157575142,8.21729442756551
22762,73.4572069,-17.771852600000003,10.9,80.89,10.439474177081415,12.362467548522682,3.3520070733051384,11.285227807130926,-3.7733653162591736
10395,33.47126642,-32.03994906,10.31,80.79,9.846788040655866,12.377769525931418,8.752340008113448,5.786737410450336,-6.566535841823122
171,0.54018776,27.08448905,5.8,80.63,5.332483298996764,12.402331638348011,11.041752770730284,0.10410533691684712,5.6468298979572245
26801,85.37802824,53.49105798,9.78,80.13,9.298975713705175,12.479720454261827,0.5982980231583497,7.400642630525763,10.030750258442811
51007,156.29686702,-10.22898726,10.15,80.07,9.667349142535851,12.489072061945796,-11.25374448857107,4.9407824099301365,-2.2178424498048317
102401,311.26560137,44.49840983,10.79,80.01,10.305721352047694,12.498437695288086,5.87973415367428,-6.700870235480247,8.760023355697705
56998,175.26253299,-44.40577927,7.77,79.91,7.2830056533326575,12.514078338130396,-8.90954090848051,0.7383634485260094,-8.7565436600783
43587,133.15055377,28.33138843,5.96,79.8,5.470014456753646,12.531328320802007,-7.543814211896906,8.047251944377487,5.946998634927492
55042,169.01203145,-57.55053464,11.66,79.71,11.1675640456497,12.545477355413365,-6.607941064677613,1.283013666259937,-10.586689420830623
36338,112.18825996,-3.29622688,11.47,79.65,10.975928900685751,12.55492780916509,-4.733537751169342,11.605977430483994,-0.7218867880060656
84051,257.7474644,-52.515892,10.05,79.53,9.55265491226378,12.573871495033321,-1.6238552186217234,-7.47742772508572,-9.977645675142305
40693,124.59908459999998,-12.62976955,5.95,79.48,5.451289292188889,12.581781580271757,-6.9714514423616825,10.106039602711967,-2.7510100088651543
16134,51.96697135,-19.80522105,8.39,79.26,7.885270339990855,12.616704516780214,7.3135544562504835,9.349808263078176,-4.274837952820667
93069,284.37749732,-55.990816099999996,8.86,79.14,8.351980229650046,12.635835228708606,1.7549391391055855,-6.846198165275023,-10.474449447436069
7918,25.44381547,42.61380692,4.96,79.09,4.450607877705539,12.643823492224044,8.402497423959327,3.9976763386423992,8.560542823579132
24813,79.78365993,40.10066732,4.69,79.08,4.180333303208174,12.645422357106725,1.7155952234284746,9.519299937268032,8.145328005875074
10798,34.74435827,-25.94676773,6.33,78.88,5.814834509665773,12.677484787018257,9.367091319135492,6.496816330729411,-5.546854812307915
46580,142.4796666,5.654866999999999,7.2,78.87,6.684559204130126,12.679092177000124,-10.007321486378544,7.684531895564118,1.249345687626062
91430,279.68616017,-14.48917969,11.28,78.52,10.754901454639842,12.735608762098826,2.0746310484781896,-12.154768917568855,-3.1864132052263305
24284,78.17522082,19.6650702,10.82,78.5,10.294348283726265,12.738853503184714,2.4581863550511804,11.741304946269755,4.286894747733265
73695,225.94867417,47.65401409,4.83,78.39,4.301303322234941,12.756729174639617,-5.974740050032111,-6.175943227075254,9.428379809149993
25953,83.06151141,9.821340800000002,11.55,78.3,11.018808810289716,12.771392081736908,1.5202203356238964,12.492058488655381,2.1784996104247623
59406,182.79954834,-19.96012739,11.67,78.14,11.134367034443828,12.797542871768613,-12.014443588367113,-0.5875093865564398,-4.368647563881536
85235,261.25375612,67.30669599,6.44,78.14,5.9043670344438315,12.797542871768615,-0.7507542233851106,-4.879856198968105,11.806797835493656
